Date,Open,High,Low,Close,Adj Close,Volume
10/16/2023,2.12,2.12,1.92,1.99,1.99,11100
10/17/2023,1.96,2,1.93,1.95,1.95,8300
10/18/2023,1.95,1.984,1.781,1.8,1.8,14900
10/19/2023,1.8,1.96,1.46,1.61,1.61,152900
10/20/2023,1.63,1.83,1.55,1.7,1.7,57200
10/23/2023,1.72,1.91,1.59,1.7,1.7,51200
10/24/2023,1.68,1.839,1.605,1.83,1.83,196200
10/25/2023,2,2.3,2,2.04,2.04,167000
10/26/2023,2.07,2.185,2.01,2.15,2.15,44900
10/27/2023,2.18,2.18,1.84,1.84,1.84,52400
10/30/2023,1.83,2.06,1.819,2.05,2.05,46700
10/31/2023,2.07,2.197,1.865,1.93,1.93,66000
11/1/2023,1.94,1.95,1.69,1.78,1.78,58200
11/2/2023,1.89,1.98,1.635,1.77,1.77,42500
11/3/2023,1.751,1.84,1.74,1.81,1.81,17500
11/6/2023,1.782,1.89,1.75,1.84,1.84,23700
11/7/2023,1.82,1.87,1.74,1.74,1.74,11700
11/8/2023,1.759,1.803,1.6,1.6,1.6,47600
11/9/2023,1.73,1.73,1.54,1.54,1.54,33600
11/10/2023,1.53,1.688,1.53,1.65,1.65,34500
11/13/2023,1.61,1.85,1.56,1.57,1.57,54600
11/14/2023,1.54,1.679,1.5,1.61,1.61,149800
11/15/2023,1.61,1.841,1.61,1.72,1.72,75100
11/16/2023,1.62,1.68,1.5,1.55,1.55,107100
11/17/2023,1.681,1.681,1.5,1.52,1.52,52300
11/20/2023,1.5,1.629,1.34,1.45,1.45,195800
11/21/2023,1.41,1.53,1.38,1.4,1.4,48300
11/22/2023,1.41,1.49,1.4,1.43,1.43,48000
11/24/2023,1.47,1.49,1.35,1.48,1.48,17200
11/27/2023,1.48,1.53,1.41,1.44,1.44,65400
11/28/2023,1.43,1.43,1.36,1.38,1.38,38800
11/29/2023,1.44,1.44,1.36,1.36,1.36,19500
11/30/2023,1.44,1.535,1.361,1.44,1.44,69600
12/1/2023,1.45,1.69,1.44,1.69,1.69,34700
12/4/2023,1.69,1.7,1.56,1.56,1.56,27600
12/5/2023,1.55,1.935,1.55,1.91,1.91,50500
12/6/2023,1.9,1.95,1.81,1.86,1.86,18400
12/7/2023,1.85,1.93,1.78,1.79,1.79,61900
12/8/2023,1.73,1.8,1.72,1.72,1.72,25600
12/11/2023,1.75,1.76,1.66,1.67,1.67,10500
12/12/2023,1.64,1.67,1.55,1.56,1.56,23100
12/13/2023,1.55,1.65,1.55,1.62,1.62,34800
12/14/2023,1.679,1.704,1.63,1.69,1.69,14400
12/15/2023,1.63,1.72,1.55,1.68,1.68,35800
12/18/2023,1.7,1.7,1.58,1.63,1.63,38300
12/19/2023,1.68,1.68,1.58,1.58,1.58,20600
12/20/2023,1.625,1.74,1.625,1.74,1.74,33200
12/21/2023,1.74,1.775,1.66,1.73,1.73,45600
12/22/2023,1.71,1.87,1.71,1.77,1.77,98400
12/26/2023,1.85,1.9,1.72,1.794,1.794,51600
12/27/2023,1.81,1.85,1.74,1.848,1.848,52600
12/28/2023,1.85,1.85,1.71,1.73,1.73,75400
12/29/2023,1.71,1.815,1.7,1.81,1.81,39900
1/2/2024,1.79,1.849,1.71,1.77,1.77,46400
1/3/2024,1.71,1.79,1.71,1.765,1.765,3800
1/4/2024,1.721,1.847,1.7,1.7,1.7,17300
1/5/2024,1.72,1.72,1.63,1.64,1.64,17200
1/8/2024,1.71,1.713,1.55,1.57,1.57,42000
1/9/2024,1.6,1.61,1.514,1.514,1.514,33100
1/10/2024,1.54,1.59,1.423,1.472,1.472,58000
1/11/2024,1.52,1.54,1.44,1.5,1.5,73000
1/12/2024,1.53,1.55,1.44,1.44,1.44,42400
1/16/2024,1.5,1.5,1.41,1.41,1.41,11700
1/17/2024,1.49,1.49,1.37,1.38,1.38,27800
1/18/2024,1.4,1.418,1.37,1.37,1.37,14900
1/19/2024,1.36,1.37,1.23,1.24,1.24,71900
1/22/2024,1.34,1.34,1.26,1.28,1.28,34400
1/23/2024,1.27,1.82,1.27,1.7,1.7,614700
1/24/2024,1.63,1.76,1.55,1.73,1.73,150500
1/25/2024,1.86,1.98,1.815,1.905,1.905,159000
1/26/2024,1.88,1.9,1.81,1.825,1.825,24500
1/29/2024,1.88,1.88,1.5,1.57,1.57,129800
1/30/2024,1.58,1.627,1.5,1.57,1.57,56400
1/31/2024,1.6,1.62,1.5,1.5,1.5,17000
2/1/2024,1.57,1.58,1.49,1.5,1.5,16300
2/2/2024,1.57,1.583,1.485,1.49,1.49,14500
2/5/2024,1.465,1.604,1.464,1.47,1.47,22200
2/6/2024,1.57,1.57,1.51,1.55,1.55,13000
2/7/2024,1.64,1.64,1.46,1.49,1.49,18000
2/8/2024,1.54,1.54,1.4,1.51,1.51,42300
2/9/2024,1.55,1.55,1.46,1.5,1.5,28000
2/12/2024,1.57,1.57,1.52,1.56,1.56,8800
2/13/2024,1.57,1.57,1.5,1.5,1.5,11900
2/14/2024,1.55,1.6,1.545,1.6,1.6,10800
2/15/2024,1.62,1.62,1.51,1.53,1.53,27200
2/16/2024,1.55,1.6,1.5,1.58,1.58,51100
2/20/2024,1.6,1.6,1.5,1.54,1.54,17500
2/21/2024,1.58,1.58,1.5,1.5,1.5,19200
2/22/2024,1.58,1.64,1.45,1.54,1.54,103400
2/23/2024,1.57,1.57,1.47,1.48,1.48,27100
2/26/2024,1.52,1.6,1.44,1.6,1.6,65900
2/27/2024,1.63,1.63,1.5,1.55,1.55,50300
2/28/2024,1.6,1.6,1.5,1.55,1.55,18600
2/29/2024,1.61,1.63,1.5,1.53,1.53,31700
3/1/2024,1.44,1.63,1.38,1.56,1.56,958700
3/4/2024,1.59,1.59,1.465,1.48,1.48,71800
3/5/2024,1.47,1.52,1.45,1.51,1.51,89600
3/6/2024,1.51,1.62,1.46,1.55,1.55,92400
3/7/2024,1.55,1.56,1.48,1.56,1.56,82500
3/8/2024,1.56,1.77,1.506,1.73,1.73,114700
3/11/2024,1.75,1.99,1.66,1.83,1.83,245500
3/12/2024,1.8,1.8,1.45,1.45,1.45,181700
3/13/2024,1.44,1.56,1.3,1.31,1.31,325900
3/14/2024,1.4,1.43,1.34,1.35,1.35,110600
3/15/2024,1.35,1.48,1.32,1.47,1.47,124400
3/18/2024,1.46,1.46,1.34,1.41,1.41,56100
3/19/2024,1.37,1.39,1.33,1.38,1.38,102400
3/20/2024,1.38,1.38,1.32,1.36,1.36,87700
3/21/2024,1.36,1.49,1.35,1.465,1.465,143000
3/22/2024,1.44,1.45,1.35,1.36,1.36,85000
3/25/2024,1.35,1.38,1.34,1.34,1.34,56700
3/26/2024,1.34,1.36,1.3,1.31,1.31,120500
3/27/2024,1.31,1.35,1.28,1.33,1.33,72900
3/28/2024,1.31,1.39,1.3,1.38,1.38,99100
4/1/2024,1.38,1.74,1.38,1.71,1.71,312600
4/2/2024,1.7,1.7,1.55,1.6,1.6,135400
4/3/2024,1.56,1.74,1.53,1.73,1.73,166000
4/4/2024,1.73,1.743,1.67,1.7,1.7,81500
4/5/2024,1.63,1.73,1.61,1.69,1.69,103200
4/8/2024,1.7,1.75,1.66,1.75,1.75,70600
4/9/2024,1.71,2.01,1.71,1.87,1.87,482100
4/10/2024,1.85,1.97,1.83,1.93,1.93,116200
4/11/2024,1.93,1.98,1.9,1.93,1.93,121300
